frame_idx,tracker_id,x,y,team_id,has_ball,distance_to_ball
189,3,4647.435146201079,6629.895695296054,0,False,2039.7109407457183
189,4,5422.367689242301,5914.885588641362,0,False,1022.6285338531773
189,6,6042.686741538626,4230.329625083588,0,False,1360.9063911887997
189,7,5970.538053505504,5398.181483607167,0,True,434.11768321472977
189,8,3475.4714651709337,3970.7178154618105,1,False,3303.6090410077127
189,9,4743.262523937157,2064.9236512841267,0,False,3848.6751102970984
189,10,4084.003146380765,4566.717015160149,0,False,2495.124566922186
189,11,5512.442046415662,6370.962556686906,1,False,1192.9765921619341
189,12,6928.52189086474,5645.548058127206,0,False,559.3834109355636
189,13,3798.704761028491,3191.9535754673316,1,False,3493.940034224708
189,14,5886.6760558889455,5390.21646096457,1,False,515.9595772415458
189,15,3569.577490971525,4360.240783410915,0,False,3049.3192558406486
189,16,4676.938379903301,3620.3320080520657,1,False,2571.603792989503
189,17,3641.4657211421854,4867.674122267206,1,False,2819.6526662897104
189,18,5238.066190658347,5944.699387747281,1,False,1206.0128783152206
189,19,6466.402561393314,3902.6985863688888,1,False,1649.1191028860053
189,20,4448.197742434815,6394.229136525093,1,False,2106.124717578695
189,22,4624.706252286227,4621.506105787795,1,False,1983.2213174849835
189,23,4270.039782609156,3792.121819395997,0,False,2743.958801891594
189,94,1610.400034383428,4053.4207839467654,0,False,4996.285731890702
190,2,6913.518241843042,3435.8665191798927,0,False,2162.976664333293
190,3,4636.670657764122,6623.66891430729,0,False,2085.7895213425804
190,4,5415.377189896098,5920.561905609271,0,False,1073.59680833357
190,6,6034.937293986588,4233.415724335522,0,False,1363.824629922965
190,7,5975.884980761991,5398.169510130498,0,True,466.6892006216722
190,8,3480.3862534881855,3965.6037841076204,1,False,3335.450780660303
190,9,4736.693725509919,2062.0249007087136,0,False,3865.479442192439
190,10,4084.387109352985,4578.260611663505,0,False,2526.4839323536257
190,11,5515.8131230501995,6370.237096392247,1,False,1226.2883278792226
190,12,6932.076808785342,5643.32462693292,0,False,522.116860319939
190,13,3801.493299151159,3188.5276845055673,1,False,3520.508169119339
190,14,5893.948812212889,5380.632666386244,1,False,550.1122208400375
190,15,3571.771690748702,4356.409314747153,0,False,3084.979433808218
190,16,4674.116688415202,3615.5243485441874,1,False,2599.673043473145
190,17,3652.674950097702,4869.874766550177,1,False,2847.6575286702264
190,18,5224.974797711986,5943.116795172614,1,False,1260.5546255904426
190,19,6455.386519828111,3910.7359000201855,1,False,1631.4218786483257
190,20,4441.502503990659,6384.323385969198,1,False,2150.3655451797054
190,22,4627.8353003809025,4618.0904252861665,1,False,2016.133935433714
190,23,4266.475731577211,3788.9393139924596,0,False,2776.6516328589087
190,94,1610.1860743148022,4046.473646331165,0,False,5036.821047107669
191,2,6918.4964998400865,3436.627658180628,0,False,2144.3849164455028
191,3,4626.7043290079355,6620.056887077264,0,False,2133.091771801896
191,4,5408.374656788529,5924.250808321427,0,False,1123.6733553382167
191,6,6026.745479201514,4237.72402241691,0,False,1364.9745215637633
191,7,5981.271231354093,5398.908014278926,0,False,498.0063651016694
191,8,3482.2949437537477,3954.919631118572,1,False,3370.516975155569
191,9,4730.015566024588,2053.7204573507806,0,False,3885.0326114798268
191,10,4082.8953391916248,4586.745382200144,0,False,2559.197705477529
191,11,5519.62126203895,6370.517007652983,1,False,1261.0638441484348
191,12,6937.108845823582,5639.314767472177,0,True,487.8784089992151
191,13,3804.568881497975,3186.523532849543,1,False,3543.6954093184017
191,14,5900.868846895159,5373.049496603363,1,False,582.403208781811
191,15,3575.2163364508324,4353.505861933059,0,False,3117.260105537706
191,16,4672.22245626095,3612.8237542028523,1,False,2623.4867057051993
191,17,3665.5496779422697,4875.609749361279,1,False,2871.650792997118
191,18,5212.393237367739,5942.437730509093,1,False,1314.666219260984
191,19,6445.409217031222,3917.364956476357,1,False,1614.4085429051004
191,20,4432.893579076722,6373.662703090152,1,False,2196.1625877017586
191,22,4630.199102382041,4609.048104556599,1,False,2050.370456399876
191,23,4263.352203625746,3785.823908101456,0,False,2806.922657185565
191,94,1607.5949713776424,4043.0731937806268,0,False,5076.8046489261615
192,2,6920.752588745725,3430.449954836033,0,False,2130.0652325891724
192,3,4616.026551231226,6630.046643480997,0,False,2180.8667966328057
192,4,5401.302004593577,5934.595185693044,0,False,1167.3747635008988
192,6,6018.594422761686,4242.057265380305,0,False,1359.5669007582271
192,7,5986.376434376083,5403.479831170394,0,False,517.5255678652204
192,8,3487.6018464791596,3959.364324924876,1,False,3383.494954350759
192,9,4728.427065228922,2047.6263213593918,0,False,3891.392864411561
192,10,4083.8724172027946,4607.934496207113,0,False,2573.3128811204433
192,11,5523.052415054975,6377.269657860779,1,False,1295.3879269876752
192,12,6939.620117469512,5632.161218629146,0,True,462.8834073597509
192,13,3810.331646936164,3190.898349456733,1,False,3549.307570461353
192,14,5907.049575908405,5370.469267134141,1,False,602.3379584873571
192,15,3580.241002312416,4360.355185766599,0,False,3132.389368118434
192,16,4673.639075946545,3615.172680347492,1,False,2630.6245209222843
192,17,3678.970066818307,4891.151535333372,1,False,2881.124399835244
192,18,5198.352486882241,5949.934629388605,1,False,1363.6178781840308
192,19,6434.848327652594,3921.4115606201276,1,False,1596.3722308633762
192,20,4423.793209103321,6379.3489098844975,1,False,2240.2669728970054
192,22,4634.384123490087,4603.479826025411,1,False,2069.4042344691406
192,23,4263.056888836157,3789.001439535519,0,False,2819.6643243286635
192,94,1595.4936746110207,4068.214338092687,0,False,5105.656649117297
193,2,6926.730087208489,3427.4850173472914,0,False,2119.1655327387866
193,3,4606.343090391506,6624.937756419854,0,False,2230.583835665339
193,4,5393.744282973778,5936.9150520181665,0,False,1221.733122235852
193,6,6011.587200936512,4246.058135555158,0,False,1370.2505872378304
193,7,5992.090655397903,5409.086376181311,0,False,556.0696322115309
193,8,3492.6716718009866,3955.1186140277896,1,False,3420.377674091279
193,9,4722.367400630068,2037.1980719115584,0,False,3919.8833644035176
193,10,4084.789996343635,4622.156851833147,0,False,2609.938324437733
193,11,5527.518676390898,6376.220705405066,1,False,1330.9861102692414
193,12,6946.5914761295435,5626.894770154076,0,True,424.0122640328112
193,13,3812.068470014483,3187.129229459647,1,False,3582.530510171632
193,14,5913.100605249378,5365.549067944896,1,False,642.3184058221493
193,15,3584.5567619722124,4355.058100405863,0,False,3172.256282168093
193,16,4672.519184537834,3613.503468702972,1,False,2661.3473967731434
193,17,3693.1291275781346,4892.1567607942325,1,False,2912.1207264523905
193,18,5184.116661773077,5950.282363670586,1,False,1424.1503336298758
193,19,6425.947358807811,3928.062532478541,1,False,1586.7895402772458
193,20,4415.7634253188735,6370.595103159435,1,False,2290.4914570901515
193,22,4637.729240690156,4592.324633543063,1,False,2111.3091872716755
193,23,4259.891826829947,3784.5084143492686,0,False,2858.933618716785
193,94,1595.2980824254275,4061.225930593305,0,False,5151.63112766412
194,2,6932.414538370476,3423.5038566080702,0,False,2115.7242972015915
194,3,4596.578896802574,6619.272851841635,0,False,2269.8326994006316
194,4,5385.797648144275,5939.781344816177,0,False,1266.087466160999
194,6,6005.815881916873,4249.238897285086,0,False,1382.9894895798939
194,7,5996.0891435833155,5397.882686508071,0,False,590.8293647214634
194,8,3499.139374845304,3952.044516388701,1,False,3448.7094140370505
194,9,4716.683157748928,2021.9337687782718,0,False,3952.015045154666
194,10,4085.944516460588,4636.4842106634405,0,False,2638.8582540609973
194,11,5532.042429084287,6374.705129621247,1,False,1356.4521739889867
194,12,6952.947237879527,5622.452239893214,0,True,393.28517863352494
194,13,3814.2359097644944,3182.1490462978963,1,False,3611.6261883249813
194,14,5918.296078573785,5360.860684668668,1,False,674.5488765476067
194,15,3589.595325585726,4346.755508262032,0,False,3204.9542274409646
194,16,4671.569847171317,3609.5195598507316,1,False,2690.0697868749353
194,17,3707.468611694341,4889.984278486928,1,False,2934.9301173661984
194,18,5170.743195760544,5950.464920393807,1,False,1473.3014529526329
194,19,6416.264650249096,3934.5796642597934,1,False,1582.5930369804894
194,20,4408.839143327727,6363.563725391583,1,False,2329.883413429305
194,22,4640.642636578503,4578.794652188811,1,False,2147.650784462878
194,23,4257.167522819734,3780.469850731,0,False,2892.521423784029
194,94,1594.1602364902494,4049.3731219899223,0,False,5191.63115626468
195,2,6938.085907636866,3420.0761159937924,0,False,2128.1858687261442
195,3,4587.5332454201625,6613.986931352479,0,False,2301.2092804470867
195,4,5377.886618430137,5941.422543728371,0,False,1304.7986762732876
195,6,6000.57023857349,4252.76643754352,0,False,1410.9506174853798
195,7,6001.885044284225,5416.395221770882,0,False,621.3244358403341
195,8,3506.5154933566732,3950.704260510062,1,False,3482.7332008779867
195,9,4710.438879811536,2006.0871053922842,0,False,3999.3669205677757
195,10,4087.5480151839656,4653.576436270596,0,False,2671.9286901004607
195,11,5537.492345170559,6370.2195050049295,1,False,1369.5813518026985
195,12,6959.040655287359,5619.499949704338,0,True,358.2419984958502
195,13,3816.0683242408873,3177.6650512859715,1,False,3651.1075270224987
195,14,5923.780277745767,5358.012128378589,1,False,709.6877638188776
195,15,3596.14022502699,4341.939358972234,0,False,3240.820464267852
195,16,4670.939423872034,3606.2746559069456,1,False,2729.589104833306
195,17,3720.0152950061656,4887.330455841738,1,False,2962.9901504573295
195,18,5158.394809272687,5951.699138431673,1,False,1517.2250180198905
195,19,6406.372015171541,3940.86657800943,1,False,1596.1138566915547
195,20,4402.844714525366,6357.4893368869825,1,False,2363.157848901061
195,22,4643.703299616421,4568.204678074062,1,False,2189.5685281954957
195,23,4253.622749221405,3775.42916378876,0,False,2937.092060188976
195,94,1595.939049190279,4045.5407862440943,0,False,5231.0892323998005
196,2,6942.693139116731,3415.016013030887,0,False,2139.2777428854297
196,3,4579.459166287083,6609.263188550782,0,False,2329.977513844328
196,4,5370.214744091734,5942.542691908812,0,False,1340.0023766128697
196,6,5995.357120863893,4256.695594090473,0,False,1433.314163817811
196,7,6006.84521180753,5433.770327992967,0,False,647.2221016237169
196,8,3514.6404092436887,3948.5174792984913,1,False,3509.9936136679316
196,9,4705.3042220111265,1994.6965354386498,0,False,4036.3100650566557
196,10,4089.2634463921604,4672.816575585891,0,False,2698.0650326658124
196,11,5543.945613074577,6365.118920040749,1,False,1380.7714035841357
196,12,6963.738537892567,5616.860090796863,0,True,328.148228533249
196,13,3818.633451319829,3173.4598930605275,1,False,3683.249578496214
196,14,5928.399002475338,5355.898605850408,1,False,739.5941270858824
196,15,3603.7679545549236,4338.120969516985,0,False,3269.0054235868133
196,16,4670.403494535436,3603.3330667079867,1,False,2762.3161181342593
196,17,3733.080040627564,4887.993706279468,1,False,2983.9252832054235
196,18,5146.1171312941915,5952.319117279123,1,False,1557.5163379519431
196,19,6396.486159284846,3950.1323434797487,1,False,1603.1169998693492
196,20,4397.1257659269495,6351.972172818372,1,False,2393.421761997056
196,22,4646.346583620038,4556.711712980425,1,False,2225.8249375831633
196,23,4250.265156296308,3771.246287571996,0,False,2974.4167874813843
196,94,1597.7178618903085,4041.7084504982668,0,False,5264.430926593848
197,2,6948.717860039228,3414.164794881093,0,False,2153.437693651249
197,3,4571.585579838689,6603.463367329419,0,False,2363.5375818262596
197,4,5363.652122231217,5943.34074298383,0,False,1381.263407406386
197,6,5991.504315257239,4261.046969229953,0,False,1466.7958245011214
197,7,6012.220783561098,5451.971134784911,0,False,683.3665215976848
197,8,3522.3662556073996,3948.4294905967727,1,False,3548.7519920936616
197,9,4700.173104167923,1984.5417448162143,0,False,4083.841348616789
197,10,4089.149338486734,4690.469512067238,0,False,2738.108912831606
197,11,5552.629587415585,6361.624225666873,1,False,1394.8035780267562
197,12,6968.348117249021,5615.4261627194255,0,True,287.22819449886293
197,13,3821.62395270589,3172.0182839479803,1,False,3725.7099239065483
197,14,5933.313679994001,5356.27304086819,1,False,779.8512346302032
197,15,3611.5645002557994,4338.29680536334,0,False,3307.35720350543
197,16,4670.520128748275,3602.7826962379,1,False,2805.3349946740313
197,17,3747.1294392952077,4893.63076051262,1,False,3013.869726419298
197,18,5135.253914023206,5954.945036934961,1,False,1604.4784766897938
197,19,6388.870775307558,3959.3771801781186,1,False,1620.3148920385695
197,20,4392.567894334647,6349.098941008381,1,False,2430.2030309997726
197,22,4650.817057159879,4552.081372987327,1,False,2269.4902768100314
197,23,4246.918261138942,3770.164372797613,0,False,3022.3065487859876
197,94,1597.8472288247888,4042.088833723395,0,False,5309.565096559716
198,2,6953.91371115446,3412.7098948284297,0,False,2170.2492184692655
198,3,4563.218164401763,6593.08776686373,0,False,2385.9987422684276
198,4,5357.250608869261,5942.89055802095,0,False,1411.6687832823604
198,6,5988.2116643632535,4264.008612991917,0,False,1496.6341550774112
198,7,6016.400928249102,5465.605037022653,0,False,710.1736890274736
198,8,3532.2257977339723,3945.318008571029,1,False,3576.962871891488
198,9,4697.512260936451,1978.0968668289609,0,False,4121.75457644418
198,10,4089.30986211156,4703.570842154715,0,False,2768.648061234596
198,11,5560.957769287417,6356.4819373392065,1,False,1399.6169284882196
198,12,6971.710812206523,5614.435586186134,0,True,256.7209479202926
198,13,3826.298942389317,3166.0854262348576,1,False,3761.178142221426
198,14,5937.63116571487,5353.941986545054,1,False,810.5781863730664
198,15,3621.288601124856,4335.228556500876,0,False,3334.6515099418684
198,16,4671.854232275171,3599.3562237127235,1,False,2841.5312295749877
198,17,3762.226428619542,4897.295896855244,1,False,3032.210339053881
198,18,5124.051742895971,5954.324834004457,1,False,1640.3909904542813
198,19,6380.894603222086,3968.3058623435913,1,False,1637.1415374548653
198,20,4387.580854416109,6343.296598596689,1,False,2456.099434317867
198,22,4657.661047584551,4550.814156776379,1,False,2299.467287405538
198,23,4244.789056830411,3765.3604399542264,0,False,3062.400037552338
198,94,1597.9765957592692,4042.4692169485234,0,False,5343.882905751484
199,2,6959.472882741691,3408.337868433743,0,False,2177.6103281114674
199,3,4554.07762703033,6582.341659552288,0,False,2418.833782601354
199,4,5349.373841777299,5936.558697445196,0,False,1449.8469316188528
199,6,5985.120695654046,4264.873650078812,0,False,1519.9824613304784
199,7,6019.717617638843,5479.357964534144,0,False,740.3692510270184
199,8,3542.630544113221,3944.924765830231,1,False,3601.6952214502976
199,9,4694.397186136754,1971.2823417359762,0,False,4151.663515242656
199,10,4087.345996838073,4712.455015111573,0,False,2802.7922169071967
199,11,5568.291643773712,6348.812939212823,1,False,1414.981666701423
199,12,6975.129926173383,5610.63760242492,0,True,224.06605264067866
199,13,3828.8434919198758,3154.369779748217,1,False,3797.397229058543
199,14,5940.902864564442,5347.746750702805,1,False,844.3185768953281
199,15,3629.6247895131755,4329.175051931591,0,False,3363.791056973963
199,16,4672.1605481517245,3593.1598667643707,1,False,2874.9582768727646
199,17,3775.6115204875796,4900.331668905515,1,False,3053.8446790736375
199,18,5111.917815041143,5952.802456742386,1,False,1684.445201103023
199,19,6372.024506346881,3973.6433491967746,1,False,1647.393132023609
199,20,4380.220825231359,6335.78303297019,1,False,2492.0832601223656
199,23,4241.764272153848,3759.5499414856267,0,False,3100.0303863947724
199,94,1598.1059626937495,4042.849600173651,0,False,5378.809550338198
200,2,6965.040396861787,3407.0384576719384,0,False,2172.6390882883625
200,3,4545.558224628847,6574.773241570546,0,False,2456.20635647363
200,4,5341.953873911929,5932.422750144225,0,False,1490.1238210583817
200,6,5982.726544766375,4269.975486312018,0,False,1531.276889633389
200,7,6023.296194267165,5493.740732903522,0,False,768.6877317796593
200,8,3552.377971133118,3946.4070926399104,1,False,3621.1731211601
200,9,4691.163987916566,1971.7134564330174,0,False,4166.7461239209215
200,10,4084.811440339209,4722.793604566757,0,False,2833.5202460856776
200,11,5576.164836498542,6344.356479592925,1,False,1436.7503097871875
200,12,6979.056900227308,5608.920637905418,0,True,194.562252583189
200,13,3834.2364072239675,3155.4987675695043,1,False,3816.5468746262304
200,14,5944.1844765390415,5340.074923302675,1,False,875.1725594137563
200,15,3638.773894075032,4329.36083758665,0,False,3385.636790629453
200,16,4672.788945635444,3591.190224283024,1,False,2898.1479703823566
200,17,3789.0555380644482,4908.170075541997,1,False,3071.5787353378028
200,18,5099.8987561899185,5955.3373623546595,1,False,1730.9248057270863
200,19,6362.692445492375,3981.110950166182,1,False,1647.176850851176
200,20,4372.6531215559635,6330.161991802039,1,False,2531.355399365337
200,23,4239.27623291305,3758.5961440725073,0,False,3128.220624082843
200,94,1598.23532962823,4043.2299833987795,0,False,5410.321754917024
201,2,6975.3301858853065,3391.812599277459,0,False,2131.534935088129
201,3,4531.38790333892,6588.202399382205,0,False,2539.8507684544606
201,4,5335.703499452623,5935.325389180059,0,False,1556.1905801747232
201,6,5986.9444609902375,4265.3264570699375,0,False,1513.4000455849928
201,7,6030.101763529781,5504.31328046462,0,False,805.1230154116013
201,8,3559.6613484449463,3948.553964541091,1,False,3632.3437887179703
201,9,4699.130276357848,1961.8157758270681,0,False,4148.973787574171
201,10,4081.8478330973367,4742.765139283983,0,False,2860.5059885951714
201,11,5583.792311661164,6343.580066060181,1,False,1498.7123295372564
201,12,6985.632488718034,5595.669669314175,0,True,169.05950039251658
201,13,3841.241133484194,3149.8408371411765,1,False,3817.6954624703
201,14,5951.103755166379,5329.064356353108,1,False,904.1098538378811
201,15,3643.8884626489726,4333.957567726725,0,False,3404.0399769475553
201,16,4679.07797442992,3583.2761661100435,1,False,2897.3077199137447
201,17,3797.818930714303,4924.027741836451,1,False,3094.950785407765
201,18,5086.604185180299,5965.703235408669,1,False,1804.7182925469854
201,19,6359.475385759115,3976.2108399779227,1,False,1614.1804356098721
201,20,4358.056780283769,6342.718737509553,1,False,2610.4942255589945
201,23,4240.315788768725,3757.0482808372444,0,False,3136.304113821117
201,94,1598.3646965627102,4043.610366623908,0,False,5440.526451520514
202,2,6985.173908822891,3382.226096376859,0,False,2147.8220291048965
202,3,4516.712623931081,6600.39538926619,0,False,2583.0063935104295
202,4,5328.8684139366815,5939.505440572165,0,False,1591.594027395615
202,6,5990.678259483663,4264.629042963792,0,False,1535.9441391291543
202,7,6035.910434712178,5515.388035435314,0,False,830.1745041275108
202,8,3568.0410732997966,3957.1116521311233,1,False,3652.4394239408225
202,9,4705.586458263554,1958.519910258519,0,False,4171.284108629212
202,10,4079.7265803500345,4767.799806604506,0,False,2887.7933124456017
202,11,5590.294881613875,6340.046868918303,1,False,1512.9146414302588
202,12,6991.977758149482,5583.792624940976,0,True,138.28803711620566
202,13,3847.5550552739237,3148.8528269365397,1,False,3842.577299183081
202,14,5957.291925009897,5324.010723083623,1,False,931.0546350939596
202,15,3648.424851289306,4339.9287799643025,0,False,3429.4835237143025
202,16,4684.64356886987,3578.766966155764,1,False,2924.5419785889712
202,17,3805.6025046524687,4937.758246136074,1,False,3116.5649146001942
202,18,5073.510699845343,5975.975441372118,1,False,1847.9331314477529
202,19,6355.846056297152,3977.95782885572,1,False,1630.6409618462553
202,20,4343.3937250016625,6353.5943060101,1,False,2654.669063030164
202,23,4240.274284185778,3757.8601155651977,0,False,3165.9768073723503
202,94,1598.4940634971904,4043.9907498490356,0,False,5472.2244597368435
203,2,6994.493924451454,3375.196730203409,0,False,2156.013006056972
203,3,4503.321216529243,6612.337663004427,0,False,2627.157442740987
203,4,5322.583591625797,5945.476725770547,0,False,1628.2931622802707
203,6,5994.408518829857,4266.002518229423,0,False,1552.189090865347
203,7,6041.161883602187,5525.308921031266,0,False,855.5574664403073
203,8,3576.974883783736,3966.5696381935645,1,False,3669.0341888907556
203,9,4710.085028030381,1954.538682345515,0,False,4190.232199114815
203,10,4079.393486601587,4796.4885942206965,0,False,2910.986165188785
203,11,5597.063310778051,6334.776252357565,1,False,1529.1745341221526
203,12,6998.026117028431,5573.873919923702,0,True,110.81120985013972
203,13,3853.6103750845086,3149.543539313642,1,False,3862.9309114644816
203,14,5963.27172011987,5320.345642249818,1,False,956.4740756749287
203,15,3653.679514217505,4346.886691999278,0,False,3451.757099379237
203,16,4690.022733013297,3576.052074408738,1,False,2946.7687825439657
203,17,3814.632100846476,4950.122307062518,1,False,3135.969096318364
203,18,5062.406942966224,5986.975006526593,1,False,1890.614210434665
203,19,6352.243796210948,3981.8561904433063,1,False,1640.1438264034873
203,20,4329.6469243366,6363.153025850316,1,False,2699.1935995841263
203,23,4240.090233432539,3759.609930219755,0,False,3191.918901881853
203,94,1598.6234304316708,4044.371133074164,0,False,5502.166226320526
204,2,7002.109417858711,3367.0509047470996,0,False,2166.95891879337
204,3,4490.658176707458,6621.880507442143,0,False,2668.2086628845045
204,4,5315.284827217006,5949.965452060956,0,False,1664.306967751211
204,6,5997.523540779471,4266.277353815304,0,False,1570.5629459915501
204,7,6045.700870333794,5534.182806470273,0,False,880.73301538968
204,8,3585.514254832609,3973.5278664296216,1,False,3686.8300461904223
204,9,4711.94540200911,1949.1077236106446,0,False,4212.60028242951
204,10,4079.000314417601,4822.974774159534,0,False,2934.5465689193734
204,11,5603.729439056569,6326.80348713348,1,False,1542.7777296017048
204,12,7003.078067983478,5563.573745706924,0,True,82.63446701877021
204,13,3858.205861546821,3146.8641505660535,1,False,3886.6657701221743
204,14,5968.700776482062,5315.933327698265,1,False,981.9535944154752
204,15,3658.512137296294,4350.695000420905,0,False,3475.113190421773
204,16,4694.074529468763,3570.6529098393303,1,False,2972.037059129621
204,17,3823.836396431298,4960.106012752582,1,False,3154.988657309402
204,18,5051.491969161212,5995.972108311855,1,False,1931.32975162031
204,19,6347.722877304868,3987.32413089829,1,False,1650.1679959145263
204,20,4315.916156942905,6369.273016681167,1,False,2741.289969877477
204,23,4238.008114403513,3755.825337471775,0,False,3222.5560021527945
204,94,1598.752797366151,4044.7515162992922,0,False,5531.557394367861
205,2,7009.37895542378,3359.814720533553,0,False,2176.6595066866316
205,3,4478.394908648745,6629.2415730039675,0,False,2707.3579243556082
205,4,5307.63828904591,5953.329066799328,0,False,1699.5672066011093
205,6,6000.619734927285,4265.392469333723,0,False,1589.0251146318426
205,7,6049.967196899312,5542.128495270166,0,False,905.1750582931397
205,8,3593.632577457352,3976.64118733367,1,False,3705.4781045595473
205,9,4713.064900646478,1939.8702025321052,0,False,4237.629909640537
205,10,4077.7599849118023,4844.806514652309,0,False,2959.1671731239776
205,11,5610.2821124148395,6319.0321375811045,1,False,1556.2921338476217
205,12,7008.533433682876,5555.068045791199,0,True,56.783120420130594
205,13,3862.0239136844566,3141.8378109113064,1,False,3911.3026986363
205,14,5973.4844810074355,5311.197265190297,1,False,1007.0024556163592
205,15,3663.3734984964194,4352.191410104336,0,False,3498.0737570733727
205,16,4698.083637957258,3564.352755490123,1,False,2996.79986575745
205,17,3832.247883934615,4964.906253187641,1,False,3174.6256790867274
205,18,5039.593407643015,6003.22627361085,1,False,1971.7332235160345
205,19,6343.3805773457725,3993.155612457663,1,False,1659.5090667050158
205,20,4302.935591936776,6373.660393578365,1,False,2781.383899301334
205,23,4235.4468317090195,3749.3943240219564,0,False,3253.899252121155
205,94,1598.8821643006315,4045.1318995244205,0,False,5559.799455781774
206,2,7016.274183258374,3356.197617002907,0,False,2208.2163994395487
206,3,4467.428837010007,6637.344225228044,0,False,2733.950266377369
206,4,5299.903014558435,5957.99182345147,0,False,1727.523948669214
206,6,6003.674610287992,4266.649252240629,0,False,1624.9584665083146
206,7,6054.3366478854605,5554.311487668407,0,False,927.6485998943855
206,8,3602.10055141387,3982.189120136339,1,False,3731.7366922920137
206,9,4713.18250780766,1932.249830622728,0,False,4282.278146582589
206,10,4076.199717376271,4865.672382171277,0,False,2988.503517854471
206,11,5616.700127685258,6314.227058766567,1,False,1557.716668462799
206,12,7013.151529201153,5551.373004331546,0,True,33.730761140187404
206,13,3865.832356030554,3141.7042506174016,1,False,3946.9371191099904
206,14,5978.004835120505,5310.3511606089,1,False,1035.511606027278
206,15,3668.748540302767,4357.770456844532,0,False,3525.9801843964074
206,16,4702.608367876503,3562.4425173771633,1,False,3033.503252954266
206,17,3842.079620064862,4974.798236700696,1,False,3194.6849363239803
206,18,5028.214317725742,6012.318861542795,1,False,2004.4638045043723
206,19,6339.135276530409,4004.229948241408,1,False,1687.166314252125
206,20,4290.94427067155,6379.407075761892,1,False,2811.7734518838843
206,23,4233.25915980354,3746.1358376274634,0,False,3295.507995236457
206,94,1599.0115312351118,4045.512282749549,0,False,5593.039960141351
207,2,7023.122805222175,3354.081363302956,0,False,2210.449408833399
207,3,4455.576848803864,6640.886455035425,0,False,2746.2417680357257
207,4,5292.140003965254,5960.4521335928575,0,False,1735.6435424573197
207,6,6006.5208505417495,4267.190696785049,0,False,1622.813805888855
207,7,6058.418571574349,5566.166775184973,0,False,923.5167426292
207,8,3613.44879733294,3983.2717195066793,1,False,3721.001625930565
207,9,4712.325847021576,1923.3592900873325,0,False,4290.274123775967
207,10,4074.3633153198075,4883.666812258999,0,False,2986.1371926421994
207,11,5622.218723847312,6310.38157840964,1,False,1551.028460864625
207,12,7018.128172088705,5548.173605837329,0,True,39.56300412196672
207,13,3869.0617809137066,3140.4290245083484,1,False,3945.1712986144653
207,14,5982.051041173193,5309.253699094475,1,False,1031.8598370936734
207,15,3672.9909004406168,4358.498364222992,0,False,3521.744891844595
207,16,4707.567532240253,3558.6474687250866,1,False,3032.2874238691707
207,17,3851.459597216921,4980.935683530486,1,False,3184.3366332142477
207,18,5015.506183752296,6017.265036949648,1,False,2017.9570903862757
207,19,6335.267966502935,4014.0963838073144,1,False,1679.5334560361125
207,20,4277.713741975072,6380.188994627469,1,False,2824.6640415307857
207,23,4231.441743060341,3742.8708144273346,0,False,3298.8254848076376
207,94,1599.140898169592,4045.8926659746767,0,False,5592.812180532946
208,2,7028.659227363604,3350.792223019708,0,False,2213.847912166952
208,3,4445.00488002841,6642.5850231486365,0,False,2756.6344425378006
208,4,5285.324033728021,5963.245804213852,0,False,1742.9177317543076
208,6,6008.506728913394,4267.170069952211,0,False,1621.6374430560775
208,7,6062.481666090117,5579.772712847239,0,False,919.5842066564412
208,8,3624.791443445607,3986.0086750537635,1,False,3709.571488090125
208,9,4710.161653480604,1917.1686746015123,0,False,4296.672693672461
208,10,4072.6778369386084,4899.757370259884,0,False,2984.154781716724
208,11,5627.759877415967,6304.194057935283,1,False,1543.196299893467
208,12,7022.603574989984,5543.447566984948,0,True,45.63499190558423
208,13,3871.576077051206,3138.20263883253,1,False,3944.5565980269353
208,14,5985.381144388012,5308.348548463423,1,False,1028.8579323470262
208,15,3677.732748682245,4358.957497511151,0,False,3517.132591869204
208,16,4710.894727154023,3555.4004116255605,1,False,3031.942951678182
208,17,3861.5887169891535,4986.76053103391,1,False,3173.31438809416
208,18,5004.135000842079,6021.1393339192255,1,False,2029.9082148997682
208,19,6330.640029630989,4021.816064619939,1,False,1674.206468903499
208,20,4265.618248154538,6378.442099838308,1,False,2835.743810399376
208,23,4229.506130625331,3739.350513333493,0,False,3302.383437731386
208,94,1599.2702651040725,4046.273049199805,0,False,5592.584420511844
209,2,7034.091086855118,3348.272691567802,0,False,2216.4880519893504
209,3,4435.498212782769,6641.811108445663,0,False,2765.084203465675
209,4,5278.883544295061,5964.774411429131,0,False,1749.5371252167279
209,6,6010.043730843946,4267.3677421501425,0,False,1620.557104572562
209,7,6066.447582307158,5594.116689245874,0,False,915.9759423865435
209,8,3636.17014197913,3986.8292261704937,1,False,3698.9270175603287
209,9,4707.616767772175,1911.232121328105,0,False,4303.057252113581
209,10,4069.996154786582,4910.963613178931,0,False,2984.2964507311
209,11,5633.0503284551205,6297.882855739034,1,False,1535.5302316292161
209,12,7027.136417815373,5537.151085023346,0,True,52.65090119071744
209,13,3874.1686584072354,3137.9674467932346,1,False,3942.6573462750284
209,14,5988.247414501626,5307.583257890098,1,False,1026.2729618222525
209,15,3681.9094393391383,4356.203416007019,0,False,3514.1547821725094
209,16,4714.399300860106,3550.9753323740943,1,False,3032.254871919459
