frame_idx,team_0_possession,team_1_possession,team_0_centroid_x,team_0_centroid_y,team_0_spread,team_1_centroid_x,team_1_centroid_y,team_1_spread
247,True,False,5246.135043350996,4533.686476798674,1693.258303520905,4579.496296403298,4529.943436730878,1447.65286234637
248,True,False,5246.758572894769,4525.305863126461,1693.609479643948,4581.07452490824,4518.9683311590425,1446.2800690722217
249,True,False,5245.073975937896,4514.411246575335,1690.3648625103901,4581.658451221484,4501.570956125424,1439.2796353082429
250,True,False,5243.296210579689,4500.27531523989,1689.3139331312723,4581.706146581812,4482.2931450326205,1433.8273883244453
251,True,False,5241.680097945815,4487.648021473006,1688.7752032979563,4582.218970192076,4465.274123078649,1429.138655650725
252,True,False,5240.696956224332,4477.016425171432,1687.6007250587168,4582.767889626725,4448.950116814785,1425.9333226726603
253,True,False,5240.2986705079065,4467.562895964277,1685.4413669703056,4583.618225884414,4432.289596422208,1423.210203142558
254,True,False,5240.5564049195855,4458.866524778941,1683.3238590805545,4583.260847258126,4417.304349820247,1422.353757100042
255,False,True,5241.073253561759,4448.821335483366,1681.2154038429842,4583.0547489635555,4400.771211474839,1422.7784866829286
256,True,False,5242.270547928962,4439.84539060368,1678.9871152566095,4583.451254470438,4384.6895200255,1422.748787166394
257,True,False,5243.81017422959,4431.839961895737,1677.2242090478426,4583.925643774143,4368.912505506805,1422.90326067251
258,True,False,5245.48920509132,4423.4277470476945,1677.0334344905411,4584.349822348056,4354.377608786533,1423.4767466279313
259,True,False,5247.187217295601,4415.368309343901,1677.8095962606276,4584.732720753766,4341.759608800142,1424.2103108884285
260,True,False,5248.957021824868,4407.773387204429,1679.5361101313258,4584.557894741746,4328.1258776040395,1426.2134850309728
261,True,False,5250.900076725998,4401.770965071589,1680.9309533513763,4583.974222702568,4314.269143930582,1429.3967402242574
262,True,False,5253.050608487318,4396.516123478703,1682.282703667933,4583.088952304455,4298.565628434993,1433.8451655026636
263,True,False,5254.739526454845,4389.298307590127,1685.2805967487634,4582.588991473261,4284.37255087836,1438.4583891623763
264,True,False,5255.90610695998,4382.623631868354,1688.787881420975,4581.96153145441,4271.54613800312,1441.9013614555022
265,True,False,5256.648007991897,4373.803645818143,1692.8016640240191,4581.570408736642,4258.3130417906905,1445.1225891970023
266,True,False,5257.877137734153,4367.51322066423,1696.4653461674375,4582.398660031717,4243.5280720339615,1447.2062528882407
267,True,False,5259.368562642919,4361.766642832958,1699.740229567279,4582.751295368721,4230.853503787017,1449.0238792487075
268,True,False,5261.374657934333,4355.928220035399,1702.1327563883199,4583.364763581321,4218.514165388624,1449.3376900522665
269,True,False,5263.131923212962,4352.0384301395625,1702.8884597701704,4584.517868039345,4206.321298010348,1448.9647192923346
270,True,False,5265.267128386648,4349.657726819617,1703.679321901113,4585.517180509889,4195.590294562922,1449.183985483852
271,True,False,5267.082191347809,4348.987658069748,1705.340621821181,4585.830061463825,4189.482276910262,1449.5823232853738
272,True,False,5271.523620471316,4349.809119564454,1711.2166005470615,4587.561484676398,4187.29111247971,1456.7583025604104
273,True,False,5273.002613703759,4344.552957422036,1712.8613880059625,4587.379672826341,4175.969284190585,1459.5825509728709
274,True,False,5275.093194777901,4339.474750066916,1713.6049986433409,4587.472185808063,4164.045509662121,1461.8252108706495
275,True,False,5277.58916796767,4336.687964567664,1714.538917401664,4587.241552460514,4155.5026859995405,1463.1339201784458
276,True,False,5280.069906342744,4333.358751294613,1716.5050386181724,4586.926076886651,4147.936093047367,1463.6822104353816
277,True,False,5283.040179672442,4328.951375393456,1718.422057415477,4587.493874692277,4139.095973371076,1464.461406542732
278,True,False,5285.934113654137,4324.77448125577,1719.9995604168166,4588.437631379096,4129.833723224527,1465.1896679223164
279,True,False,5288.496937952286,4321.888180988832,1721.2422715602147,4589.112002193095,4120.998918726075,1465.9806200750934
280,True,False,5290.878722855394,4314.912096868442,1722.808401120199,4590.417186248349,4109.503370100967,1466.7331893418484
281,True,False,5292.958925959987,4307.850380410326,1724.06505161538,4591.538147893666,4099.376756538571,1468.0834460647634
282,True,False,5294.923508730893,4300.463782120412,1725.1832664008077,4593.254971548667,4089.921325517779,1468.5111948534247
283,True,False,5297.2579843475905,4292.854560144466,1725.8911038810966,4594.936670043235,4079.054372830909,1469.441961323505
284,True,False,5299.778995002309,4285.26163909452,1727.015101968557,4595.649568603804,4066.956128270864,1471.0159308720324
285,True,False,5302.839136016434,4280.297101311727,1726.8442514745213,4596.548425538609,4056.2224796080623,1471.8418372285328
286,True,False,5305.6594405778205,4276.88874400846,1726.3549203531734,4596.9465341567275,4046.0033407564565,1472.8170032671437
287,True,False,5308.3604559753185,4271.151535420175,1726.5941456805504,4597.601760771544,4033.2123789761067,1473.4213323249821
288,True,False,5310.244415252064,4265.9520480117735,1727.7918692218423,4597.95482330807,4022.464695770978,1473.2464226035763
289,True,False,5312.082100713688,4260.8855911081855,1729.4357699368352,4598.631025221893,4013.231310308284,1474.3473494623631
290,True,False,5314.627181343654,4256.6478834634145,1731.1676071121171,4600.271435274327,4005.2527259137028,1475.7097995904878
291,True,False,5317.531009311455,4252.5708806007415,1732.7538672637977,4602.322899422159,3996.9527033320105,1477.7354941188912
292,True,False,5324.767749262885,4255.069676933824,1735.237022903292,4608.977136047823,3996.7345726929398,1481.317597576492
293,True,False,5331.97725033928,4256.905361601637,1737.8371882024621,4615.161350620263,3995.423476311394,1484.0024464776395
294,True,False,5338.840687813202,4257.482323714945,1741.0980001186967,4620.795456022484,3992.0043492852496,1486.9270495486064
295,True,False,5340.860017001411,4249.782795726833,1742.9195422226742,4620.996897462039,3979.790336830972,1487.330713788719
296,True,False,5346.201544981437,4246.89100162445,1746.1121665345286,4624.284338427987,3974.805730460766,1490.62441034152
297,True,False,5346.5549316965835,4237.011518119887,1747.790031397742,4622.905537379706,3962.362310378197,1491.9911021246335
298,True,False,5351.180449139701,4232.381172534124,1750.7915329607943,4625.720030933632,3957.3181800018424,1496.9105654663385
299,True,False,5351.487624281265,4223.132309047894,1751.1127727553808,4624.451426977935,3944.5733084686162,1499.4480338536189
300,True,False,5356.289990883896,4221.306899307475,1753.3632507720126,4627.240478832303,3939.214424997373,1504.0904465483798
301,True,False,5360.185213184873,4216.291171345499,1755.628897951124,4628.651575833937,3928.167007596696,1506.9181165369098
302,True,False,5364.143973155618,4214.629630881411,1758.9372763429578,4631.568850233752,3923.1239688244386,1510.257726771404
303,True,False,5367.037426216237,4207.559977253868,1763.1125512687104,4631.671481338624,3913.987408302375,1512.073093165509
304,True,False,5370.276357576586,4200.646288684603,1767.2365370184064,4631.997987346983,3902.993157685199,1514.0066793180033
305,True,False,5374.052779496199,4199.826426022827,1771.9523146586212,4633.5198748240955,3898.212910571978,1517.1169166781162
306,True,False,5377.494686825323,4199.8334368047035,1775.0565923130482,4634.525425099189,3892.4160192494874,1519.8082229746526
307,True,False,5380.497470899493,4199.101948192983,1776.9122162096508,4635.823775155345,3884.5452089493483,1521.767090425482
308,True,False,5383.026677347715,4193.184954345412,1778.090616742057,4635.926652471115,3874.4251194579574,1523.655744536925
309,True,False,5385.5520858255895,4188.011375444121,1779.5314126966573,4636.385482679452,3866.622288882428,1525.697409237899
310,True,False,5387.844443220966,4181.352184567902,1781.288146149538,4636.881228481777,3856.999841529559,1528.7697262224492
311,True,False,5389.730441925969,4175.574413474669,1782.7187460959594,4637.164408295307,3847.0504432454563,1532.8015175351472
312,True,False,5391.724147398986,4169.492246122264,1784.6257178515375,4637.061147584515,3835.309823447368,1538.0815701082195
313,True,False,5394.050500069892,4163.386109694004,1786.9048681276922,4637.574083384052,3825.3079621720444,1542.3048236004854
314,True,False,5396.1744908141,4157.2978980345615,1789.179335523981,4637.910432047319,3816.513485657322,1545.5924505822236
315,True,False,5398.016486935716,4152.100238208577,1791.4129934419204,4638.256304240569,3809.606134670507,1547.7898036549047
316,True,False,5399.7179937684505,4146.703611070657,1793.397159285014,4638.870380992602,3802.756704735091,1549.813128634935
317,True,False,5401.8902836015695,4142.538880903265,1794.327335331447,4639.846234754346,3796.5615892690107,1551.3719107962052
318,True,False,5404.099920327569,4137.328530753059,1796.6624922689255,4641.279774766176,3790.3439205961417,1553.1731263535114
319,True,False,5406.5382435959755,4131.326249078497,1799.2539038241162,4642.442001585081,3780.936461592953,1555.7819328575968
320,True,False,5408.8522470069365,4125.060738123813,1801.4865080158415,4643.5458314588095,3771.159647263701,1559.2078940828637
321,True,False,5411.0536699644745,4118.520982377681,1804.5332655934112,4644.280791978956,3761.383767703589,1561.9127104242937
322,True,False,5413.150974691754,4113.184436790992,1805.871983288987,4644.708548863434,3751.2126265284533,1564.4463005846512
323,True,False,5414.855404376646,4109.555958987009,1806.012221951311,4644.497277088352,3743.0794047138584,1566.874142279579
324,True,False,5416.304255612671,4104.384069277527,1807.270787976576,4643.825801257971,3734.2649546835837,1569.088551669497
325,True,False,5417.501057549789,4098.732046022044,1808.8317734104373,4642.546698721265,3723.4657896046333,1573.2960830582679
326,False,True,5418.561198886595,4093.785228007119,1811.0858520781403,4641.527216518906,3713.277845877279,1577.7452163270093
327,False,True,5419.467226687623,4086.746890254725,1813.9171791817462,4640.045171352788,3702.4415612795665,1580.8355240104145
328,False,True,5420.501026974385,4079.577997813677,1816.9919398207549,4638.694479180671,3691.2968940353676,1583.6437119595214
329,False,True,5421.301283770375,4072.9560700284346,1820.331726704237,4637.156765749041,3680.7791286162396,1586.1671037704402
330,False,True,5422.323475665396,4066.625682280114,1822.792151165053,4635.07211586113,3667.9086062164297,1588.6035510424233
331,False,True,5423.416262750333,4059.266337842113,1824.4709416838828,4632.914324214485,3654.8765195374303,1592.0174815678954
332,False,True,5424.891806283049,4051.7425051596338,1826.028515115373,4631.33116320945,3641.9660990570815,1595.5692299153825
333,False,True,5426.300037077564,4045.173281032673,1827.3263474009302,4630.230236597314,3631.783005653505,1598.1275561483906
334,False,True,5427.51222173956,4038.0835601654735,1830.130033828788,4629.658381347414,3623.172567561235,1600.754506073022
335,False,True,5428.34738981043,4028.2612790086473,1833.1509056566604,4628.766390676013,3612.668977504839,1603.2134338763897
336,False,True,5429.228615310752,4018.2092219082015,1835.7895059722123,4627.843426642851,3603.6612899800475,1605.3695893907513
337,False,True,5430.247820897871,4009.388463523548,1837.0059034263554,4627.215538279004,3594.285316088666,1607.2784687397607
338,False,True,5431.6997085349385,3999.994665791397,1839.0657135536053,4626.331564702267,3582.2466225851017,1610.6508019857247
339,False,True,5433.062841368924,3989.89540047711,1842.1955373985281,4625.109523300615,3568.9210765565276,1614.3914690544873
340,False,True,5434.547626555703,3980.68058072482,1844.3168056354148,4623.587436374249,3554.902636993164,1617.4840395440463
341,False,True,5435.662583777455,3972.0819817596384,1845.6627685719413,4621.251027628215,3541.3156466502533,1619.2945756943225
342,False,True,5436.843145662486,3964.4379313185623,1846.2688918506942,4618.983282266224,3528.1882666071356,1619.4035594563002
343,False,True,5437.8762627068845,3956.7530671167674,1846.6436800455904,4617.365482913349,3515.724297731051,1620.0007618790069
344,False,True,5438.743844718002,3949.7725139848,1848.1278429467923,4614.747356972654,3502.534568338076,1618.1233091077202
345,True,False,5439.617700233312,3943.4260607410497,1849.3307428008452,4612.200324616923,3490.079980174159,1616.617710131698
346,True,False,5440.420973055421,3936.9846925259276,1850.1877269959568,4608.805370614203,3474.8593160951987,1614.692929658224
347,True,False,5441.268808923086,3927.8938128478485,1852.2322054430435,4605.387787384677,3459.122091576403,1613.627590347496
348,True,False,5442.026705013205,3918.5227490929587,1854.3889940255879,4602.082192523879,3443.316328506078,1613.2169984941456
349,True,False,5442.880876174907,3909.3980228429186,1856.3175401976623,4598.545902806298,3427.783886760744,1612.082896387246
350,True,False,5440.632803352939,3900.561586882069,1855.4790522437547,4594.285393907435,3413.903463932144,1609.0546195953234
351,True,False,5441.642379994114,3892.0457625380795,1857.4691398457558,4592.117477522531,3404.2881898978308,1609.7566584467038
352,True,False,5442.216232751998,3884.952022811113,1858.2504868084247,4589.0938587848905,3393.9194572656143,1610.5106284712688
353,True,False,5442.750705049128,3878.7681409538664,1859.1455803967153,4585.916818163054,3383.9406934565923,1613.0190444115758
354,True,False,5443.547159065777,3874.5196345417985,1861.4846336225444,4583.2544185092365,3376.0505811909256,1617.463557476998
355,True,False,5444.221528749112,3871.0906397615972,1863.395902355757,4580.7347166621485,3370.1118321703416,1622.4970840765375
356,True,False,5444.735059205375,3866.901612291144,1864.84502029969,4578.201750848075,3364.241638073078,1626.769390835886
357,True,False,5444.714386247497,3857.795519192063,1864.6886105486233,4576.017408108261,3352.7673628444563,1630.2628638124756
358,True,False,5445.039314950492,3846.7182564011227,1864.1616176869425,4573.579267227774,3338.4246670136954,1633.5093928281005
359,True,False,5445.245009285309,3840.928684140725,1865.1489288454773,4571.18841340477,3332.645473841116,1636.404165044469
360,True,False,5445.1163350992665,3834.6559572759006,1866.2395746825955,4569.464365022023,3327.0033979951713,1638.6063443108121
361,True,False,5445.071464503282,3828.8161391082967,1866.639429375636,4568.775576032941,3319.896588172388,1641.164960421385
362,True,False,5444.943407075898,3822.177797178192,1867.3931543096412,4567.437214842154,3310.1350864279725,1645.0525652846663
363,True,False,5444.870443319194,3820.3747377693385,1868.57703933435,4566.065267496444,3305.0324601439147,1647.668934146715
364,True,False,5444.639395424351,3817.9841984440595,1869.1796221897453,4564.534341658068,3299.5487491095196,1650.751156574184
365,True,False,5444.381787835427,3814.266415483888,1870.0936446304472,4854.421903917151,3269.712412433531,1522.6143945708136
366,True,False,5442.836230753708,3806.878612866818,1870.1494757343353,4852.58427137416,3259.061794393137,1525.0233416643014
367,True,False,5441.146625900745,3803.3188504580708,1869.450096550087,4850.639138609464,3251.9367477023416,1527.4884545079233
368,True,False,5439.163817719385,3799.389546410444,1866.7735079300505,4848.040064474962,3242.766746421306,1529.17608693792
369,True,False,5436.944520174186,3796.4440238900243,1864.8984595266072,4845.015722628466,3235.3626022066906,1530.7525890938564
370,True,False,5433.495621451213,3788.8178610086898,1862.3554696348751,4841.4163242715995,3222.837316345914,1531.4746326600923
371,True,False,5430.269256138756,3782.3372694891914,1861.6169506386898,4838.140936049449,3213.5370015150843,1531.8522896822392
372,True,False,5428.5139151712,3779.0675632455577,1862.2697940658243,4835.903575296317,3205.411620787357,1532.456120976232
373,True,False,5427.221679356205,3776.350995676162,1865.1542543807777,4833.04118359584,3196.783098054001,1536.1134326610368
374,True,False,5425.753678083549,3771.4109929648666,1866.1242609233777,4830.916491244741,3186.1828016903423,1538.8782064094007
375,True,False,5423.299005251744,3768.6237670501605,1866.8173197343567,4827.277080891906,3178.547319977185,1540.0614077489072
376,True,False,5420.535855616794,3765.133563276299,1870.6319104743066,4821.2813661012315,3169.9845548429594,1543.483124802842
377,True,False,5418.860636251999,3761.3966749835977,1874.6391149492706,4817.073565919496,3162.2902434450116,1546.1870845370058
378,True,False,5417.051124807346,3755.506403518909,1877.157903282535,4813.698399213417,3154.5992262799323,1546.4646451411231
379,True,False,5414.562506913035,3746.554937447088,1878.5567781509121,4810.190508106831,3143.1357528182716,1545.5043792830268
380,True,False,5412.315695293736,3741.0443914919533,1879.7491684422173,4805.9795264751565,3134.3617987301714,1543.6546057058417
381,True,False,5410.9930782122265,3737.7002932780574,1881.0465489469977,4803.130114042369,3128.221868005162,1543.0591026635077
382,True,False,5410.416546549832,3737.253595818299,1883.305663679435,4800.2296895339905,3124.863264833066,1543.0121919435853
383,True,False,5410.286815689705,3734.520901745452,1884.7620206737101,4799.624868815803,3117.9022439615355,1543.283493830832
384,True,False,5409.851793843183,3735.2556048860256,1886.4808543254064,4798.035785873623,3114.4935980266428,1544.1716442758523
385,True,False,5409.3149656496835,3731.450275794056,1888.5718123990748,4796.427843097497,3106.2541832853067,1545.1844843624622
386,True,False,5408.810046995605,3725.9531469195454,1888.9941706461298,4795.721875470902,3098.392951107787,1545.2893152756335
387,True,False,5406.163830574808,3711.462531961331,1885.8280394760077,4796.659879009335,3078.1606630586566,1543.4809366637696
388,True,False,5404.060744515802,3700.1059772732433,1883.3346934600709,4797.762493990897,3064.242000034411,1540.8575449054115
389,True,False,5402.266298312436,3693.371923994006,1881.4266842949182,4798.033004419368,3055.025311066104,1539.1380923743413
390,True,False,5401.572554806419,3689.318431342188,1878.9132599300938,4799.2476799571705,3048.496931985751,1537.873939539615
391,True,False,5401.23433719803,3684.375537642244,1878.7203103908862,4800.099668814307,3041.1885011911777,1536.4952063710712
392,True,False,5401.805897224261,3680.01231721729,1878.228622377268,4802.032141725418,3034.753372149459,1533.7570971931518
393,True,False,5402.68451886659,3674.1690509841414,1875.961200788756,4805.04944971605,3025.1715499501215,1529.082634373312
394,True,False,5403.250328094286,3668.795983528214,1874.7471890088968,4807.425578240268,3015.915547517164,1524.181656012311
395,True,False,5404.199933491129,3664.550124956097,1871.899743754017,4810.528002152774,3008.740655268496,1518.0046106782643
396,True,False,5405.139282660084,3660.7573538731267,1869.588538829143,4812.970613447967,3002.0744578500303,1513.4206904507878
397,True,False,5406.314672044833,3655.611763708667,1867.0494850659804,4815.271357797168,2996.2339415991387,1508.7550545302968
398,True,False,5407.62504954914,3650.937637170241,1863.992148725651,4817.639433577255,2990.5695502457493,1504.654066763751
399,True,False,5408.826796555235,3648.5367603934565,1861.273748708722,4819.585689292058,2987.5900853072785,1500.2166335470451
400,False,True,5410.347485145134,3644.5368356246536,1859.891193970765,4822.033228926457,2984.210938778288,1496.152897920015
401,False,True,5411.680373328543,3642.060480626313,1858.7308644105117,4823.91475078288,2983.95462866778,1491.4233655687003
402,False,True,5412.461937828328,3640.7179748170565,1857.9407955284962,4824.2093739645825,2985.3774344985814,1487.7643876311317
403,False,True,5413.113855328499,3640.512244440005,1857.4416352870078,4823.916717034493,2985.319223428106,1484.2291815889653
404,False,True,5414.103756886443,3643.2045035969154,1855.8901707290916,4824.091097948636,2988.662149446209,1481.1755596953067
405,False,True,5414.828721367989,3643.799008495995,1853.9742367129104,4824.891170112892,2990.6303183983773,1477.7274429934398
406,False,True,5416.095626061606,3643.241818497177,1850.9979683322883,4827.301191434726,2990.515917862059,1472.4251920201418
407,False,True,5417.427237033934,3644.08034526531,1849.5250476766116,4828.946416492129,2991.4647982418137,1469.543904067006
408,False,True,5418.270005561802,3644.823830835105,1849.0949855585363,4829.659474825949,2991.7471805630735,1469.2073053220286
409,False,True,5419.0172890546755,3645.2046748253842,1848.7839183049623,4830.44544001391,2993.003309913012,1468.998297026425
410,False,True,5419.887857374954,3645.2224691737756,1847.8302919627372,4831.522718935969,2994.902701013255,1468.6677385974103
411,True,False,5420.806244650375,3643.068142627705,1847.1438073080585,4832.974558884853,2994.004301350812,1469.903424030189
412,True,False,5421.520647477118,3640.273796673175,1846.29100698437,4834.673283865779,2992.4293119527256,1471.1186201334754
413,True,False,5422.897295251673,3635.2771518296736,1845.8606403353526,4837.384957418389,2987.4373516237306,1471.876093110916
414,True,False,5424.428751031745,3629.3428061821287,1845.1429822592665,4840.736696794626,2981.97735170164,1472.3453645993698
415,True,False,5425.72518890307,3623.633920230175,1844.66886462079,4843.89201522457,2976.3657084465435,1472.0102311064375
416,True,False,5426.846706125395,3618.0630705741605,1844.3226189356014,4847.13608425965,2972.893273475057,1471.1343639631473
417,True,False,5427.991886302587,3613.411664531045,1844.331953790733,4850.044395094907,2971.888478532269,1469.1480769681316
418,True,False,5429.361729782197,3608.160329252331,1843.7496729900813,4853.373785393118,2968.9892360815375,1466.848519374029
419,True,False,5430.55447113643,3603.4625286815526,1843.2675869554107,4856.396499859509,2966.449446663593,1464.6987797270626
420,True,False,5431.748975510938,3599.5495566786167,1842.2256794057637,4859.458062223748,2964.4958987569735,1461.893047654334
421,True,False,5433.141912923927,3593.8445555887506,1840.6647974000493,4863.41678846541,2960.76193141599,1459.1722053529868
422,True,False,5434.457150294713,3591.296134625518,1838.6151710654117,4867.1032197563245,2959.15798348107,1456.573849243216
423,True,False,5435.73148704662,3588.7630270940076,1836.8480638874394,4870.560245040714,2958.4022876738027,1454.6097161692503
424,True,False,5437.144835275397,3586.079869095127,1835.442399368998,4873.870131801815,2958.0996238286184,1451.5574447664983
425,True,False,5438.254119206938,3585.766992761379,1834.1344960198585,4876.296724219073,2961.3259958244116,1447.1210168866414
426,True,False,5439.774878399489,3585.9327644836317,1832.5029873026765,4879.03913224739,2965.383905350268,1442.0517283202269
427,True,False,5441.112692604071,3584.258206083632,1830.0191502638747,4882.3106645761345,2966.827284010749,1436.9215042995233
428,True,False,5442.351444968061,3583.8510497365046,1827.7113005620442,4885.3290921815005,2969.507492980186,1431.7433956287234
429,True,False,5443.306989942715,3583.1471249973524,1825.243435630776,4888.34510046014,2971.336433205409,1426.7985679193227
430,True,False,5444.50428749234,3583.6421555177812,1824.0407780085916,4891.1232640372145,2973.690727119126,1423.755243238079
431,True,False,5445.81576960162,3583.251010826751,1822.9195490573234,4894.904754751281,2977.5489571476382,1419.5066341245147
432,True,False,5446.575786289556,3582.9662547750568,1823.038027766847,4897.003862343998,2981.0856189232813,1417.5067434219432
433,True,False,5447.5659147052465,3580.4942899730013,1822.922560764045,4899.83570888953,2982.500218499546,1415.4037455020136
434,True,False,5448.778724366681,3579.3639662731102,1822.5758731580365,4902.582462352453,2987.047446017301,1412.6634763257248
435,True,False,5450.348113326785,3578.697863775168,1822.0489225788192,4905.609191940812,2992.446736535991,1409.4599154119205
436,True,False,5452.384292920526,3578.459391673954,1820.5434761780102,4908.840167134373,2995.796760983165,1406.7352794795759
437,True,False,5454.393593925811,3578.9921499320326,1819.0748051075304,4912.070792433023,2999.2991963399677,1404.0123888871826
438,True,False,5456.323598974637,3579.571789350734,1818.6117441750007,4914.578297169961,3001.7790186047987,1401.9294594178618
439,True,False,5458.189337531943,3580.194853075165,1818.6070577891264,4916.67063755475,3003.9695557318787,1400.445613434438
440,True,False,5459.847908890482,3581.1209704442604,1818.744815781185,4918.2236902565555,3007.7034921722134,1399.0954289683045
441,True,False,5461.332931855545,3581.450890937882,1819.2227290417609,4919.872502380442,3010.766475292143,1398.097018664172
442,True,False,5462.697477090059,3583.0714920816667,1819.3910599107385,4921.56969859301,3013.961998593938,1397.17249375537
443,True,False,5464.061754127201,3585.4414844523317,1819.329034545217,4923.7051661420455,3018.8801511717056,1395.6905707896974
444,True,False,5465.329638015921,3586.922137593769,1818.6300924797076,4926.626977845614,3023.447086645936,1393.553054463204
445,True,False,5466.034311433462,3589.359604313756,1818.0843598038875,4928.840434594237,3030.7053033722286,1391.5682272789186
446,True,False,5466.7143021953625,3589.216316556358,1816.9954225809317,4932.040071628518,3035.86168284231,1389.1306023826755
447,True,False,5467.425169486336,3587.3279180312907,1815.5460922870102,4935.689644419709,3039.0995168363233,1386.965165865485
448,True,False,5467.580677926433,3584.815871424784,1814.6185660911287,4938.842511946051,3042.68382600956,1385.3140863054136
449,True,False,5467.075051010646,3584.2738123886857,1812.8562338067702,4941.619301044354,3048.632881821972,1383.7500258000541
450,True,False,5467.03210864405,3585.004054412977,1810.7910976807452,4944.885357628212,3056.301377159639,1380.911624031854
451,True,False,5467.261499133173,3582.8231188441814,1809.622226469006,4948.607346413957,3061.615478296724,1377.922335888603
452,True,False,5472.913320875195,3588.36791391936,1806.1264275681556,4962.363674035889,3076.689818935999,1375.5654868162678
453,True,False,5478.072655933191,3594.5663489423596,1803.0852284602345,4974.605473601268,3091.0682636828656,1373.5512083151527
454,True,False,5478.108547494844,3591.754499894397,1802.6447412322184,4975.957238775115,3093.364114535716,1371.0903936428463
455,True,False,5482.8526823886805,3595.834470485054,1799.8335164476143,4987.548590864228,3103.656667492854,1369.6060559507405
456,True,False,5487.091436740899,3597.4313065143274,1797.3847621921518,4998.370829714861,3111.5827145990843,1367.9752839804914
457,True,False,5490.881702991954,3596.818317571676,1794.8094823266965,5008.458619787911,3115.7783747022377,1366.8919396564452
458,True,False,5494.746092397092,3598.5895132061924,1791.2626850265217,5017.742381780143,3122.272400060821,1365.1346265689504
459,True,False,5498.288623766905,3598.0601627268925,1787.8105294760899,5026.425465963352,3126.360639670378,1364.096175841541
460,True,False,5501.476080159565,3595.59742563018,1784.5834705389657,5034.485069969282,3128.498359416656,1363.4169667363235
461,True,False,5504.480554942955,3592.6789373813212,1781.459015023524,5042.148898291531,3129.676969241472,1362.1399615319497
462,True,False,5507.051443599887,3592.531228729057,1778.8158634125164,5048.704258308997,3133.376701534902,1360.8643574521507
463,True,False,5509.293051418061,3591.8452161921914,1776.7940190955082,5054.600888182811,3135.304897927039,1360.7909657384448
464,True,False,5510.876373238337,3591.9196341296256,1775.617460932675,5058.987060502233,3137.297537473741,1361.4241247731345
465,True,False,5512.328544658996,3591.739902321391,1774.9726924668514,5062.97569698893,3139.488599227204,1361.5003825539973
466,True,False,5513.619249903989,3591.636953039152,1773.1065590079634,5066.90077880234,3140.531049052566,1360.8261657841529
467,True,False,5514.311323709615,3592.937598838996,1771.1430168662305,5069.843592594184,3144.7898141992314,1359.6801644456705
468,True,False,5514.581690322377,3592.464690185932,1769.184375320329,5072.385997738384,3147.2150091029926,1358.5874587013527
469,True,False,5514.630995653766,3589.9513712516477,1767.737950032963,5074.695831661349,3148.0166731362424,1357.4549702756588
470,True,False,5514.718980655731,3590.698085546337,1765.923377866283,5076.68825848699,3152.666446587284,1356.0422844586349
471,True,False,5514.614067122392,3589.9546095583646,1764.0509829477137,5078.715279388777,3157.9836966986886,1354.651516681115
472,True,False,5514.144917358219,3590.9684147384105,1761.7751033655113,5080.264168503802,3163.989768908905,1353.4908044822055
473,True,False,5513.59467869369,3590.943127883852,1759.75679185997,5081.590663259625,3168.6705412187816,1352.753942514019
474,True,False,5512.877833611523,3589.5293923646154,1757.4516049084364,5083.123901528758,3172.0965950977165,1351.0663641963524
475,True,False,5512.05857941409,3588.900813926346,1755.0804950800284,5084.268647944418,3175.683335418351,1349.6118804174919
476,True,False,5511.560042826267,3589.878185786253,1753.1051124744863,5085.300792325579,3180.544344365491,1348.3956634776093
477,True,False,5510.74663460953,3592.054994780198,1751.4512547580805,5085.983049261162,3187.2698383476213,1348.2669529923362
478,True,False,5510.0984901378015,3593.869376784409,1750.913586077084,5086.335683175881,3192.3374492273106,1349.586673491814
479,True,False,5510.075341742445,3596.9712848332265,1750.520927319947,5087.08169949434,3199.447295787086,1350.5732322733948
480,True,False,5504.309211230233,3594.752043885933,1754.4611455873696,5076.331787461548,3200.4532868182,1352.8268056209827
481,True,False,5499.545431683375,3592.863893531481,1758.4235518713333,5066.852146235505,3201.7126055536482,1354.7100426036538
482,True,False,5495.339499433103,3591.4510578290488,1762.1590118654276,5058.232926361242,3203.500904080234,1356.9324660209172
483,False,True,5491.53355286266,3587.275558317017,1766.4156586098093,5050.213059645974,3202.8326815783203,1360.3918088317478
484,False,True,5488.494933057389,3582.125232441732,1770.6813421051618,5043.253185713636,3201.23238132873,1364.1702049104626
485,False,True,5485.981861256256,3578.543570851428,1772.9629283706206,5037.278829133388,3201.845380842361,1366.8698991829465
486,False,True,5483.980751784982,3576.388389169747,1774.8121564368369,5032.014759680974,3203.563895913303,1369.141671049214
487,False,True,5482.341539291466,3575.2678809666622,1776.951684769442,5027.099565128619,3205.6259612122167,1372.3477680626065
488,False,True,5480.942938148736,3572.7890470001757,1778.6836005862865,5023.144564109057,3205.186120457741,1375.32379141498
489,False,True,5480.036226083968,3570.0311055150205,1780.046098168786,5020.033682185995,3204.5321774363956,1377.1030411286645
490,False,True,5478.836124291546,3568.595486086883,1780.8838715948114,5016.868042053515,3205.39067212773,1378.8825971255417
491,False,True,5477.687872465855,3564.058934129656,1781.268536138629,5014.344087989577,3201.021932571266,1381.0892673177852
492,False,True,5477.237253926513,3561.64067053145,1780.8046732412142,5012.598621642943,3197.3417449639196,1383.035890180708
